clip_id,participant_id,cohort,condition,repetition,pred_elbow,pred_asymmetry,pred_shoulder,pred_trunk,pred_head,elbow_sustained_deg,asymmetry_sustained_deg,shoulder_sustained,trunk_sustained_rad,head_sustained_deg,elbow_min_deg,asymmetry_max_deg,shoulder_max,trunk_max_rad,head_max_deg,n_frames,duration_ms,fps
P09_HED_rep2,P09,detection,HED,2,0,0,0,0,1,175.473,5.87754,0.0791272,0.0160862,30.6609,173.726,6.60339,0.0858167,0.0270114,33.1448,29,1167,30.0
P09_HED_rep3,P09,detection,HED,3,0,0,0,0,1,176.061,3.93644,0.0573385,0.0349021,27.4317,173,6.16872,0.0603966,0.0401029,29.2307,33,1067,30.0
P09_HED_rep4,P09,detection,HED,4,0,0,0,0,1,174.91,5.63775,0.0563829,0.0271258,28.8064,171.06,8.53595,0.0611611,0.0397608,32.6792,37,1200,30.0
P09_HED_rep5,P09,detection,HED,5,0,0,0,0,1,174.938,3.57243,0.0575297,0.0525577,35.088,169.589,4.56945,0.0611611,0.0551952,37.0475,38,1234,30.0
P09_SHR_rep1,P09,detection,SHR,1,0,0,1,0,0,174.522,6.08669,0.226681,0.0111368,1.72416,173.532,7.07025,0.233665,0.0118203,1.88371,34,1300,30.0
P09_SHR_rep2,P09,detection,SHR,2,0,0,1,0,0,171.794,9.50837,0.227059,0.0122399,0.7261,171.366,13.9316,0.230834,0.0139642,1.36472,39,1363,30.0
P09_SHR_rep3,P09,detection,SHR,3,0,0,1,0,0,168.106,6.53985,0.207618,0.00865268,1.12004,167.115,8.17248,0.212714,0.0171389,1.26444,40,1299,30.0
P09_SHR_rep4,P09,detection,SHR,4,0,0,1,0,0,170.379,2.89629,0.199502,0.0139251,1.36568,169.236,3.14093,0.208184,0.0175134,1.41607,40,1300,30.0
P09_SHR_rep5,P09,detection,SHR,5,0,0,1,0,0,174.019,2.59561,0.211204,0.0203095,0.6693,172.852,5.77869,0.220075,0.0234767,1.30609,39,1267,30.0
P09_TRK_rep1,P09,detection,TRK,1,0,0,0,1,0,176.412,,0.0135786,0.162235,,174.581,44.6585,0.029986,0.16579,29.9924,38,1400,30.0
P09_TRK_rep2,P09,detection,TRK,2,0,0,0,1,0,167.909,,0.0177276,0.159061,,167.04,50.3733,0.024894,0.167124,31.3091,40,1367,30.0
P09_TRK_rep3,P09,detection,TRK,3,0,0,0,1,0,174.365,,0,0.181167,,173.871,58.9906,0.0084866,0.185635,34.4235,37,1234,30.0
P09_TRK_rep4,P09,detection,TRK,4,0,0,0,1,0,172.051,,0,0.189285,,171.482,51.0937,0,0.195622,30.1904,38,1233,30.0
P09_TRK_rep5,P09,detection,TRK,5,0,0,0,1,0,169.46,,0,0.222547,,168.082,58.5264,0,0.231357,34.5076,38,1266,30.0
P10_ASY_rep1,P10,detection,ASY,1,0,1,0,0,0,162.817,42.8202,0.157741,0.0232273,1.26427,159.566,56.6525,0.170495,0.0275533,1.43935,36,1166,30.0
P10_ASY_rep2,P10,detection,ASY,2,0,1,0,0,0,163.32,35.0951,0.161097,0.0242337,1.30518,158.892,55.9738,0.170942,0.0279222,1.61978,37,1199,30.0
P10_ASY_rep3,P10,detection,ASY,3,0,1,0,0,0,155.302,42.0439,0.15528,0.013065,0.775806,147.636,52.3974,0.161545,0.0272971,1.04953,37,1200,30.0
P10_ASY_rep4,P10,detection,ASY,4,0,1,0,0,0,156.351,40.3371,0.15886,0.0129739,1.67038,148.824,58.7049,0.164677,0.0145018,1.90092,36,1200,30.0
P10_ASY_rep5,P10,detection,ASY,5,0,1,0,0,0,163.058,50.4966,0.16602,0.0223962,0.715652,158.006,68.8949,0.17139,0.0260454,0.817149,41,1334,30.0
P10_COR_rep1,P10,detection,COR,1,0,0,0,0,0,160.862,11.3086,0.12826,0.0102154,0.232619,156.635,14.0964,0.135897,0.0129868,0.406203,32,1034,30.0
P10_COR_rep2,P10,detection,COR,2,0,0,0,0,0,163.404,7.65018,0.142411,0.0125045,0.904623,157.897,11.4415,0.148476,0.0157754,0.979709,32,1034,30.0
P10_COR_rep3,P10,detection,COR,3,0,0,0,0,0,165.135,11.4737,0.148026,0.0111448,0.313261,161.836,14.9491,0.152744,0.0157683,0.46906,35,1133,30.0
P10_COR_rep4,P10,detection,COR,4,0,0,0,0,0,161.513,9.82657,0.13118,0.00833443,0.55528,156.888,12.7676,0.140838,0.0117965,0.994123,31,1000,30.0
P10_COR_rep5,P10,detection,COR,5,0,0,0,0,0,162.567,9.54526,0.122644,0.0129424,0.460548,157.453,12.2946,0.134324,0.0182499,0.715969,31,1000,30.0
P10_COR_rep6,P10,detection,COR,6,0,0,0,0,0,161.255,6.81593,0.134998,0.0070758,0.369056,152.855,12.1624,0.146005,0.0143714,0.5598,31,1000,30.0
P10_COR_rep7,P10,detection,COR,7,0,0,0,0,0,160.568,8.02955,0.12826,0.00784467,0.345053,153.358,14.4589,0.138592,0.0147304,0.775904,29,933,30.0
P10_COR_rep8,P10,detection,COR,8,0,1,0,0,0,162.681,13.6967,0.13118,0.00893368,0.251272,156.391,16.8765,0.140389,0.0133684,0.889065,31,1000,30.0
P10_COR_rep9,P10,detection,COR,9,0,1,0,0,0,160.121,13.5152,0.117253,0.00877208,0.566135,156.775,17.2496,0.129158,0.0115515,0.803067,31,1000,30.0
P10_COR_rep10,P10,detection,COR,10,0,0,0,0,0,160.753,11.3953,0.135672,0.0078306,0.242592,154.839,13.344,0.145331,0.0126348,0.827921,32,1033,30.0
P10_ELB_rep1,P10,detection,ELB,1,0,1,0,0,0,161.391,29.1163,0.123408,0.0227571,0.362729,158.441,33.5572,0.131009,0.0240396,0.458859,40,1299,30.0
P10_ELB_rep2,P10,detection,ELB,2,0,1,0,0,0,163.813,19.5938,0.13794,0.0179074,0.704273,161.831,20.7681,0.14174,0.0247799,0.883258,42,1366,30.0
P10_ELB_rep3,P10,detection,ELB,3,1,1,0,0,0,150.198,21.3131,0.14174,0.0178517,0.455042,148.232,28.2605,0.152024,0.0192882,0.521924,38,1233,30.0
P10_ELB_rep4,P10,detection,ELB,4,0,1,0,0,0,163.537,30.5648,0.114913,0.0137044,1.7496,161.61,32.8245,0.122737,0.0204422,1.85006,41,1333,30.0
P10_ELB_rep5,P10,detection,ELB,5,0,1,0,0,0,164.347,27.3933,0.102393,0.0101827,1.30033,162.445,29.1243,0.107088,0.0181133,1.39528,40,1300,30.0
P10_HED_rep1,P10,detection,HED,1,0,0,0,0,1,161.912,13.0083,0.159743,0.0348606,28.5561,157.283,15.2862,0.165383,0.0358938,31.3151,37,1200,30.0
P10_HED_rep2,P10,detection,HED,2,0,0,0,0,1,161.036,6.95802,0.168993,0.0437557,30.4621,157.237,8.71352,0.17847,0.0445595,32.832,39,1266,30.0
P10_HED_rep3,P10,detection,HED,3,0,0,0,0,1,160.844,9.62379,0.170798,0.0326846,24.0273,157.224,12.601,0.177793,0.0343543,26.3854,37,1200,30.0
P10_HED_rep4,P10,detection,HED,4,0,0,0,0,1,161.449,8.83472,0.171701,0.0422963,25.3618,155.185,9.49267,0.178018,0.0461327,27.1477,37,1201,30.0
P10_HED_rep5,P10,detection,HED,5,0,0,0,0,1,161.07,8.46692,0.171024,0.038665,26.1601,158.635,11.518,0.175085,0.0404675,27.5659,38,1233,30.0
P10_SHR_rep1,P10,detection,SHR,1,0,0,1,0,0,163.818,10.9663,0.217656,0.027645,0.794092,161.096,12.7715,0.223733,0.0299681,1.02666,32,1134,30.0
P10_SHR_rep2,P10,detection,SHR,2,0,0,1,0,0,165.964,6.88686,0.217206,0.0208336,1.16992,162.593,8.20566,0.220807,0.0230772,1.31452,37,1200,30.0
P10_SHR_rep3,P10,detection,SHR,3,0,0,1,0,0,164.765,9.22499,0.212704,0.0209221,1.25522,160.879,9.48366,0.219907,0.0252531,1.5359,38,1233,30.0
P10_SHR_rep4,P10,detection,SHR,4,0,0,1,0,0,162.505,9.80196,0.230711,0.0181701,1.53072,157.301,10.9466,0.24309,0.0246051,1.77251,37,1234,30.0
P10_SHR_rep5,P10,detection,SHR,5,0,0,1,0,0,163.267,13.0913,0.220132,0.0215079,1.06657,159.054,14.8692,0.229135,0.0271864,2.30535,38,1233,30.0
P10_TRK_rep1,P10,detection,TRK,1,0,0,0,1,0,157.773,,0.0936466,0.123762,,154.951,49.5833,0.0949844,0.128444,37.0786,33,1201,30.0
P10_TRK_rep2,P10,detection,TRK,2,0,1,0,1,0,156.615,18.899,0.084282,0.135711,4.28832,151.276,53.0202,0.0876265,0.14613,41.1477,31,1201,30.0
P10_TRK_rep3,P10,detection,TRK,3,0,0,0,1,0,156.953,,0.0584177,0.14237,2.95662,152.7,50.8655,0.0602014,0.150143,34.1694,32,1233,30.0
P10_TRK_rep4,P10,detection,TRK,4,1,1,0,1,1,152.95,23.1546,0.0882954,0.13087,7.41857,148.125,48.1391,0.091417,0.13748,36.2495,36,1233,30.0
P10_TRK_rep5,P10,detection,TRK,5,0,1,0,1,1,154.796,21.2928,0.0784848,0.166532,9.27859,151.498,48.2756,0.0853968,0.17824,40.4441,38,1234,30.0
P11_ASY_rep1,P11,detection,ASY,1,0,1,0,0,0,171.873,43.5961,0.109605,0.0526643,1.34741,169.721,48.0685,0.1123,0.0619851,1.5201,45,1500,30.0
P11_ASY_rep2,P11,detection,ASY,2,0,1,0,0,0,172.337,63.5199,0.0995426,0.05133,1.46457,169.106,68.863,0.102597,0.0574397,1.71393,51,1667,30.0
P11_ASY_rep3,P11,detection,ASY,3,0,1,0,0,0,172.224,53.9037,0.0973865,0.0382396,0.55746,170.233,62.3002,0.100082,0.0512749,0.626028,46,1499,30.0
P11_ASY_rep4,P11,detection,ASY,4,0,1,0,0,0,171.452,59.6746,0.094871,0.0452741,1.02368,169.316,64.9425,0.0997223,0.0547221,1.24061,46,1500,30.0
P11_ASY_rep5,P11,detection,ASY,5,0,1,0,0,0,172.081,60.9328,0.0894806,0.0436821,1.05344,168.763,67.8831,0.091457,0.0539745,1.27191,47,1534,30.0
P11_COR_rep1,P11,detection,COR,1,0,0,0,0,0,172.853,8.28896,0.100946,0.0251283,1.93362,169.797,9.43747,0.104434,0.0291438,2.08848,43,1401,30.0
P11_COR_rep2,P11,detection,COR,2,0,0,0,0,0,172.523,5.31375,0.084795,0.0172655,1.48609,170.253,6.47589,0.0910354,0.0201316,1.54159,42,1366,30.0
P11_COR_rep3,P11,detection,COR,3,0,0,0,0,0,171.778,6.64879,0.0866304,0.0269492,1.18865,169.611,7.67399,0.0904847,0.03423,1.24968,44,1433,30.0
P11_COR_rep4,P11,detection,COR,4,0,0,0,0,0,172.414,6.97264,0.0936049,0.0142003,0.813041,170.706,8.60825,0.0948897,0.0158483,0.909295,46,1501,30.0
P11_COR_rep5,P11,detection,COR,5,0,0,0,0,0,172.335,9.79025,0.0941555,0.0171018,1.4254,168.956,10.2838,0.0972757,0.0194217,1.48466,45,1465,30.0
P11_COR_rep6,P11,detection,COR,6,0,0,0,0,0,170.837,3.01684,0.0978263,0.0127616,1.19092,169.856,5.36014,0.098744,0.0137339,1.44512,48,1567,30.0
P11_COR_rep7,P11,detection,COR,7,0,0,0,0,0,171.325,7.9848,0.101497,0.0159002,1.0652,169.399,9.57032,0.104434,0.0186986,1.35917,46,1500,30.0
P11_COR_rep8,P11,detection,COR,8,0,0,0,0,0,171.72,6.69861,0.091586,0.00931894,0.383667,169.484,8.06289,0.0930543,0.0105084,0.485338,48,1566,30.0
P11_COR_rep9,P11,detection,COR,9,0,0,0,0,0,170.564,4.06942,0.0873646,0.00753009,1.50914,168.637,5.34634,0.0899341,0.00973322,1.61568,46,1500,30.0
P11_COR_rep10,P11,detection,COR,10,0,0,0,0,0,171.598,5.95726,0.0908518,0.0163495,1.17262,170.432,7.57278,0.0936049,0.0179727,1.24101,43,1400,30.0
P11_ELB_rep1,P11,detection,ELB,1,1,0,0,0,0,149.221,4.11731,0.102441,0.0324309,1.61215,148.61,13.2389,0.109678,0.0361745,1.66391,31,1001,30.0
P11_ELB_rep2,P11,detection,ELB,2,0,0,0,0,0,165.179,7.04338,0.0751603,0.0166865,1.36288,164.702,7.4223,0.079243,0.0287208,1.45861,45,1466,30.0
P11_ELB_rep3,P11,detection,ELB,3,0,0,0,0,0,162.443,8.37566,0.07349,0.0163956,1.50884,161.424,12.4902,0.0770161,0.0214414,1.70732,48,1566,30.0
P11_ELB_rep4,P11,detection,ELB,4,0,0,0,0,0,163.833,9.65774,0.0788719,0.0167629,1.5149,163.586,11.4431,0.08147,0.0193955,1.6643,46,1501,30.0
P11_ELB_rep5,P11,detection,ELB,5,0,0,0,0,0,163.339,8.05789,0.0866663,0.0215821,1.16863,161.079,9.12063,0.0911202,0.023671,1.26861,47,1534,30.0
P11_HED_rep1,P11,detection,HED,1,0,0,0,0,1,170.928,6.40129,0.091774,0.0199867,21.7572,167.657,7.18238,0.0951046,0.0205601,22.1144,39,1599,30.0
P11_HED_rep2,P11,detection,HED,2,0,0,0,0,1,168.184,3.11223,0.0643899,0.0080893,22.7303,166.905,4.42459,0.0666102,0.0132645,22.8516,47,1667,30.0
P11_HED_rep3,P11,detection,HED,3,0,0,0,0,1,170.248,2.82543,0.0638348,0.0185951,24.9813,168.136,3.92844,0.0693856,0.0223886,25.6163,46,1533,30.0
P11_HED_rep4,P11,detection,HED,4,0,0,0,0,1,169.9,4.18004,0.0756766,0.0243583,29.1298,167.859,4.95317,0.0806723,0.0313397,30.1669,48,1633,30.0
P11_HED_rep5,P11,detection,HED,5,0,0,0,0,1,170.266,7.56381,0.0673503,0.0208935,29.6551,168.147,11.5608,0.071606,0.0291928,30.2198,50,1634,30.0
P11_SHR_rep1,P11,detection,SHR,1,0,0,0,0,0,169.444,5.89946,0.167702,0.0158079,2.16034,166.659,7.43801,0.173118,0.0220776,2.74594,39,1266,30.0
P11_SHR_rep2,P11,detection,SHR,2,0,0,0,0,0,169.443,8.46244,0.156149,0.0258031,2.82584,168.043,12.2063,0.162287,0.0308749,3.24738,37,1200,30.0
P11_SHR_rep3,P11,detection,SHR,3,0,0,0,0,0,171.225,7.50685,0.142791,0.0185732,1.71368,170.761,9.29848,0.145137,0.0261003,2.0332,39,1266,30.0
P11_SHR_rep4,P11,detection,SHR,4,0,0,0,0,0,171.491,6.12461,0.138097,0.0262027,2.11522,169.853,7.19085,0.139,0.0326578,2.67972,42,1367,30.0
P11_SHR_rep5,P11,detection,SHR,5,0,0,0,0,0,169.445,12.9256,0.138639,0.0198541,2.01323,168.55,16.732,0.139,0.0280989,2.51323,44,1433,30.0
P11_TRK_rep1,P11,detection,TRK,1,0,1,0,1,0,171.335,20.4314,0.00320021,0.226926,2.40474,170.097,59.488,0.0137421,0.243003,27.8436,53,1934,30.0
P11_TRK_rep2,P11,detection,TRK,2,0,1,0,1,0,170.872,19.033,0.000752991,0.259962,2.71449,168.855,63.0978,0.00715341,0.264192,42.6305,56,1900,30.0
P11_TRK_rep3,P11,detection,TRK,3,0,1,0,1,1,171.988,29.4589,0.00508269,0.269833,6.85104,170.193,73.182,0.0129891,0.274568,48.9109,60,2000,30.0
P11_TRK_rep4,P11,detection,TRK,4,0,0,0,1,0,171.562,,0,0.3259,,169.845,93.3046,0.00978888,0.336887,50.3355,55,1800,30.0
P11_TRK_rep5,P11,detection,TRK,5,0,1,0,1,0,171.444,20.0695,0,0.328584,0.91057,168.558,92.5366,2.08997e-16,0.339179,53.1805,56,1833,30.0
P12_ASY_rep1,P12,detection,ASY,1,0,1,1,0,0,164.786,57.8513,0.179117,0.0314331,2.78943,162.154,65.276,0.183088,0.0363909,3.23609,48,1567,30.0
P12_ASY_rep2,P12,detection,ASY,2,0,1,1,0,0,165.618,42.4283,0.182647,0.0390325,1.77166,162.064,57.0172,0.184191,0.049556,2.9719,44,1434,30.0
P12_ASY_rep3,P12,detection,ASY,3,0,1,1,0,0,164.63,18.6719,0.183308,0.0355634,1.0269,160.81,39.8677,0.1875,0.0502584,1.85573,41,1334,30.0
P12_ASY_rep4,P12,detection,ASY,4,0,1,1,0,0,164.72,33.3099,0.193897,0.0188464,0.481731,162.444,47.2317,0.203161,0.025006,0.730865,42,1367,30.0
P12_ASY_rep5,P12,detection,ASY,5,0,1,1,0,0,164.308,39.8216,0.209779,0.0200032,2.99993,160.686,60.2916,0.216617,0.0292297,3.52983,45,1466,30.0
P12_COR_rep1,P12,detection,COR,1,0,0,0,0,0,164.103,6.32533,0.157739,0.00721299,1.11407,162.931,8.46107,0.161856,0.00872901,1.38972,40,1301,30.0
P12_COR_rep2,P12,detection,COR,2,0,0,0,0,0,164.366,7.87516,0.147772,0.0124848,1.04741,157.45,9.98984,0.151022,0.0135744,1.17027,41,1333,30.0
P12_COR_rep3,P12,detection,COR,3,0,0,0,0,0,166.977,5.92989,0.154489,0.0154148,0.859128,162.549,8.29241,0.158606,0.0186105,1.17038,43,1400,30.0
P12_COR_rep4,P12,detection,COR,4,0,0,0,0,0,165.787,4.70081,0.127188,0.0112446,1.04412,163.164,10.7237,0.132171,0.0133847,1.17025,36,1167,30.0
P12_COR_rep5,P12,detection,COR,5,0,0,0,0,0,166.179,6.4765,0.153405,0.0192419,0.920481,160.017,8.53784,0.157089,0.0207788,1.17035,41,1333,30.0
P12_COR_rep6,P12,detection,COR,6,0,0,0,0,0,167.772,4.2926,0.152105,0.0137104,0.645103,165.21,7.80039,0.154922,0.0163193,1.17036,44,1433,30.0
P12_COR_rep7,P12,detection,COR,7,0,0,0,0,0,166.727,4.47505,0.163589,0.0199392,0.861646,162.913,10.9087,0.168139,0.021242,0.925557,42,1367,30.0
P12_COR_rep8,P12,detection,COR,8,0,0,0,0,0,167.87,5.021,0.155139,0.0112759,1.11521,163.353,8.4077,0.160122,0.0119174,1.17046,39,1267,30.0
P12_COR_rep9,P12,detection,COR,9,0,0,0,0,0,168.527,7.91648,0.163156,0.0294277,1.19041,164.579,11.7868,0.167273,0.0315655,1.32394,41,1333,30.0
P12_COR_rep10,P12,detection,COR,10,0,0,0,0,0,167.153,5.81214,0.162506,0.022376,0.792135,162.942,6.32609,0.167923,0.0250264,0.9877,41,1333,30.0
P12_ELB_rep1,P12,detection,ELB,1,1,0,1,0,0,151.891,9.26194,0.189594,0.00832134,0.793508,150.487,12.8607,0.197144,0.0112228,0.849967,39,1266,30.0
P12_ELB_rep2,P12,detection,ELB,2,0,0,1,0,0,156.332,9.8007,0.194208,0.0141129,0.402702,154.869,10.8982,0.197773,0.0205624,0.849907,41,1333,30.0
P12_ELB_rep3,P12,detection,ELB,3,1,0,1,0,0,137.009,2.67376,0.200919,0.00991711,0.567826,131.816,11.4133,0.203855,0.0122584,0.726971,40,1300,30.0
P12_ELB_rep4,P12,detection,ELB,4,1,0,1,0,0,140.146,4.0655,0.203436,0.0204038,0.792192,138.295,6.45315,0.20742,0.0254757,0.850001,40,1301,30.0
P12_ELB_rep5,P12,detection,ELB,5,0,0,1,0,0,160.535,7.81569,0.189384,0.00859993,0.961333,156.869,8.93452,0.194208,0.0121466,1.5472,37,1200,30.0
P12_HED_rep1,P12,detection,HED,1,0,0,0,0,1,163.371,7.39301,0.122633,0.0214473,32.4826,160.701,7.7649,0.128483,0.0236694,34.3356,37,1200,30.0
P12_HED_rep2,P12,detection,HED,2,0,0,0,0,1,164.63,4.87781,0.104,0.015934,43.6228,163.46,7.91713,0.1066,0.0195017,44.4379,36,1167,30.0
P12_HED_rep3,P12,detection,HED,3,0,0,0,0,1,164.855,5.97843,0.147983,0.0244706,40.4764,160.667,9.48585,0.151666,0.0320438,41.5407,41,1334,30.0
P12_HED_rep4,P12,detection,HED,4,0,0,0,0,1,166.369,3.38645,0.148633,0.0422251,40.4887,164.4,4.75937,0.152966,0.0481411,42.4788,38,1234,30.0
P12_HED_rep5,P12,detection,HED,5,0,0,0,0,1,165.751,4.22605,0.142566,0.0312081,40.4826,163.864,5.23795,0.147766,0.0418302,41.228,40,1300,30.0
P12_SHR_rep1,P12,detection,SHR,1,0,0,1,0,0,164.788,9.0471,0.288107,0.0113899,0.398251,163.085,11.5877,0.290036,0.0168452,0.521116,45,1466,30.0
P12_SHR_rep2,P12,detection,SHR,2,0,0,1,0,0,162.79,6.1564,0.284892,0.00662243,1.6056,160.846,6.82948,0.287035,0.0195438,2.10012,46,1500,30.0
P12_SHR_rep3,P12,detection,SHR,3,0,0,1,0,0,164.47,7.10368,0.285963,0.00770735,1.6946,163.491,9.705,0.287678,0.00999635,2.18035,47,1533,30.0
P12_SHR_rep4,P12,detection,SHR,4,0,0,1,0,0,165.027,10.1891,0.283605,0.0206977,0.549266,163.251,11.75,0.286821,0.0219567,1.00202,47,1533,30.0
P12_SHR_rep5,P12,detection,SHR,5,0,0,1,0,0,164.655,7.60747,0.276103,0.0207446,0.868991,163.393,9.1539,0.280176,0.0231822,1.18445,51,1667,30.0
P12_TRK_rep1,P12,detection,TRK,1,0,0,0,1,0,155.251,,0.107684,0.198181,,151.615,100.677,0.111287,0.208443,32.2325,35,1333,30.0
P12_TRK_rep2,P12,detection,TRK,2,0,1,0,1,0,155.342,49.172,0.0828644,0.204926,3.69233,153.628,97.8244,0.0880685,0.208538,30.7753,41,1566,30.0
P12_TRK_rep3,P12,detection,TRK,3,1,1,0,1,0,153.272,36.241,0.0798621,0.189618,2.60285,152.649,94.4651,0.0856666,0.197564,33.9966,48,1567,30.0
P12_TRK_rep4,P12,detection,TRK,4,0,1,0,1,0,157.839,56.1221,0.0958745,0.135872,5.71024,156.065,107.421,0.096475,0.143151,33.9743,45,1500,30.0
P12_TRK_rep5,P12,detection,TRK,5,0,1,0,1,0,154.235,50.0559,0.0816635,0.168931,3.92711,153.374,110.881,0.0850661,0.176393,28.4301,45,1467,30.0
P13_ASY_rep1,P13,detection,ASY,1,0,1,0,0,0,166.01,46.7123,0.0921187,0.0310307,3.109,164.728,51.6323,0.097469,0.0374037,4.21129,47,1534,30.0
P13_ASY_rep2,P13,detection,ASY,2,0,1,0,0,0,165.494,46.0954,0.0767656,0.0488907,3.72651,164.359,55.0947,0.0781613,0.052031,4.09231,63,2066,30.0
P13_ASY_rep3,P13,detection,ASY,3,0,1,0,0,0,167.143,54.1061,0.107472,0.0226705,3.70452,163.544,61.4864,0.110263,0.0278989,4.21167,55,1800,30.0
P13_ASY_rep4,P13,detection,ASY,4,0,1,0,0,0,166.417,48.2837,0.107937,0.0399592,3.77606,162.995,54.0812,0.112124,0.0475856,4.15521,56,1835,30.0
P13_ASY_rep5,P13,detection,ASY,5,0,1,0,0,0,168.021,58.8054,0.111659,0.0368922,3.96977,165.594,67.7675,0.115846,0.0467284,4.15708,56,1834,30.0
P13_COR_rep1,P13,detection,COR,1,0,0,0,0,0,166.679,8.12728,0.0797334,0.0421271,1.06383,164.801,9.03625,0.0940675,0.0437088,1.19948,37,1200,30.0
P13_COR_rep2,P13,detection,COR,2,0,0,0,0,0,166.828,9.64896,0.090484,0.0393393,0.581505,165.338,10.847,0.103026,0.0420884,1.21097,39,1266,30.0
P13_COR_rep3,P13,detection,COR,3,0,0,0,0,0,166.532,8.37111,0.097651,0.0312342,1.68291,164.873,9.59916,0.102578,0.035317,1.93129,40,1300,30.0
P13_COR_rep4,P13,detection,COR,4,0,0,0,0,0,162.266,8.61688,0.0837649,0.0226382,0.986183,158.437,9.65697,0.0965312,0.0263771,1.73568,36,1167,30.0
P13_COR_rep5,P13,detection,COR,5,0,0,0,0,0,160.017,8.99695,0.0844368,0.0296211,0.856752,156.941,9.54598,0.0924997,0.0352488,1.43873,35,1133,30.0
P13_COR_rep6,P13,detection,COR,6,0,0,0,0,0,160.984,8.26727,0.109969,0.0240926,0.6725,157.305,9.45065,0.121616,0.026972,0.790566,35,1132,30.0
P13_COR_rep7,P13,detection,COR,7,0,0,0,0,0,162.639,4.98317,0.120272,0.0308247,2.03926,159.002,5.50699,0.13259,0.0350523,2.25679,32,1033,30.0
P13_COR_rep8,P13,detection,COR,8,0,0,0,0,0,167.329,9.81589,0.118928,0.0371739,1.58966,165.43,10.605,0.13259,0.0415165,2.02378,35,1133,30.0
P13_COR_rep9,P13,detection,COR,9,0,0,0,0,0,165.28,12.8292,0.130127,0.0405336,2.209,161.823,14.0427,0.139981,0.0448868,2.5199,34,1101,30.0
P13_COR_rep10,P13,detection,COR,10,0,0,0,0,0,165.77,11.2369,0.111761,0.0392376,1.85468,158.953,11.8328,0.128783,0.0453728,2.44694,33,1067,30.0
P13_ELB_rep1,P13,detection,ELB,1,1,0,0,0,0,142.529,8.345,0.104695,0.0298206,3.44675,142.234,30.7376,0.107125,0.0313959,3.49753,62,2033,30.0
P13_ELB_rep2,P13,detection,ELB,2,1,0,0,0,0,134.566,2.51365,0.0779694,0.0203939,2.68096,133.801,37.7149,0.080399,0.02203,3.44194,59,1933,30.0
P13_ELB_rep3,P13,detection,ELB,3,1,0,0,0,0,124.39,,0.0910011,0.0178494,3.3045,122.9,13.0513,0.0945351,0.0218567,3.55635,66,2166,30.0
P13_ELB_rep4,P13,detection,ELB,4,1,0,0,0,0,121.676,,0.105358,0.024525,3.33004,120.677,20.8107,0.109996,0.0313077,3.49752,59,1933,30.0
P13_ELB_rep5,P13,detection,ELB,5,1,0,0,0,0,118.672,,0.0943143,0.0128768,3.065,117.635,18.7211,0.0980692,0.0158766,3.38494,62,2034,30.0
P13_HED_rep1,P13,detection,HED,1,0,1,0,1,1,166.885,14.7226,0.0384885,0.0991506,17.6127,166.198,17.8397,0.0425878,0.100181,24.6133,48,1565,30.0
P13_HED_rep2,P13,detection,HED,2,0,1,0,0,1,166.666,28.9858,0.0737885,0.0597733,24.8598,164.923,29.2884,0.076066,0.0626371,25.8945,52,1700,30.0
P13_HED_rep3,P13,detection,HED,3,0,1,0,0,1,169.429,21.7433,0.0523808,0.0899179,18.4237,166.81,22.2167,0.053975,0.0949648,31.5991,46,1500,30.0
P13_HED_rep4,P13,detection,HED,4,0,0,0,0,1,169.392,11.0489,0.0296065,0.0774025,29.0243,168.041,12.1612,0.0325672,0.083968,32.6536,48,1568,30.0
P13_HED_rep5,P13,detection,HED,5,0,0,0,1,1,168.859,12.0577,0.0191304,0.116267,12.5117,168.23,14.3987,0.0264181,0.120311,33.4619,50,1633,30.0
P13_SHR_rep1,P13,detection,SHR,1,0,0,0,0,0,164.616,11.4818,0.158138,0.0310408,2.8291,162.278,12.1293,0.17141,0.033977,2.88459,35,1335,30.0
P13_SHR_rep2,P13,detection,SHR,2,0,0,0,0,0,165.379,3.84453,0.15139,0.0255866,1.8781,162.692,5.5295,0.157238,0.0269797,2.44003,36,1333,30.0
P13_SHR_rep3,P13,detection,SHR,3,0,0,0,0,0,166.489,8.87415,0.139467,0.017953,2.15911,163.77,9.60605,0.146216,0.0220437,2.6244,41,1367,30.0
P13_SHR_rep4,P13,detection,SHR,4,0,0,1,0,0,164.69,7.79933,0.180858,0.0294216,1.54779,161.594,8.02322,0.189406,0.034219,1.72365,41,1333,30.0
P13_SHR_rep5,P13,detection,SHR,5,0,0,0,0,0,166.895,10.9384,0.145316,0.042559,2.6948,164.435,11.0791,0.150265,0.0466815,2.88437,54,1767,30.0
P13_TRK_rep1,P13,detection,TRK,1,0,0,0,1,0,160.443,,0,0.343813,,159.143,79.8087,0,0.347313,28.8642,46,1833,30.0
P13_TRK_rep2,P13,detection,TRK,2,0,0,0,1,0,158.243,,0,0.315073,,157.195,64.6525,0,0.324431,29.5314,46,1734,30.0
P13_TRK_rep3,P13,detection,TRK,3,0,0,0,1,0,158.727,,0,0.338915,,158.431,67.5184,0,0.343938,27.1334,48,1600,30.0
P13_TRK_rep4,P13,detection,TRK,4,0,0,0,1,0,155.673,,0,0.322961,,155.14,72.0064,0,0.33478,28.4292,52,1700,30.0
